index,timestamp,width,height,frame_id,filename,angle,torque,speed,lat,long,alt
2016-11-17 23:43:22.429056874,1479426202429056874,640,480,center_camera,center/1479426202429056874.jpg,0.00174532923847,-0.226684407495,25.6871474458,37.5199127197,-122.330970764,113.960892748
2016-11-17 23:43:22.439724409,1479426202439724409,640,480,right_camera,right/1479426202439724409.jpg,0.00174532923847,-0.192959027751,25.6886459856,37.5199127197,-122.330970764,113.959849802
2016-11-17 23:43:22.453023014,1479426202453023014,640,480,left_camera,left/1479426202453023014.jpg,0.00174532923847,-0.1875,25.6920782358,37.5199165344,-122.330970764,113.951766034
2016-11-17 23:43:22.478987891,1479426202478987891,640,480,center_camera,center/1479426202478987891.jpg,0.00174532923847,-0.241947798637,25.6992849407,37.5199213973,-122.330972861,113.934402275
2016-11-17 23:43:22.489657371,1479426202489657371,640,480,right_camera,right/1479426202489657371.jpg,0.00174532923847,-0.25,25.7011184705,37.5199241638,-122.330978394,113.926943574
2016-11-17 23:43:22.502991685,1479426202502991685,640,480,left_camera,left/1479426202502991685.jpg,0.00174532923847,-0.25,25.7027778625,37.5199279785,-122.330978394,113.917186102
2016-11-17 23:43:22.529708267,1479426202529708267,640,480,center_camera,center/1479426202529708267.jpg,0.00174532923847,-0.25,25.7038964018,37.5199317932,-122.330978394,113.899647605
2016-11-17 23:43:22.539727917,1479426202539727917,640,480,right_camera,right/1479426202539727917.jpg,0.00174532923847,-0.25,25.7052787356,37.5199356079,-122.330986023,113.893797488
2016-11-17 23:43:22.553011826,1479426202553011826,640,480,left_camera,left/1479426202553011826.jpg,0.0007561843908,-0.25,25.7118526784,37.5199356079,-122.330986023,113.885754501
2016-11-17 23:43:22.579079291,1479426202579079291,640,480,center_camera,center/1479426202579079291.jpg,0.0,-0.304389751711,25.7166671753,37.5199432373,-122.330986023,113.868800207
2016-11-17 23:43:22.589679690,1479426202589679690,640,480,right_camera,right/1479426202589679690.jpg,0.0,-0.337430111439,25.7177749097,37.5199432373,-122.330989782,113.864005616
2016-11-17 23:43:22.602984592,1479426202602984592,640,480,left_camera,left/1479426202602984592.jpg,-0.000108897659176,-0.375,25.7201376077,37.519947052,-122.330993652,113.855068249
2016-11-17 23:43:22.629075076,1479426202629075076,640,480,center_camera,center/1479426202629075076.jpg,-0.0023780905898,-0.397659096969,25.7335776549,37.5199520186,-122.330993652,113.838133203
2016-11-17 23:43:22.640016591,1479426202640016591,640,480,right_camera,right/1479426202640016591.jpg,-0.00332524921255,-0.43157671699,25.7380999352,37.5199546814,-122.330993652,113.829713734
2016-11-17 23:43:22.653029913,1479426202653029913,640,480,left_camera,left/1479426202653029913.jpg,-0.00446411660604,-0.4375,25.7419875512,37.5199584961,-122.331001282,113.820188154
2016-11-17 23:43:22.679075789,1479426202679075789,640,480,center_camera,center/1479426202679075789.jpg,-0.00523598771542,-0.4375,25.7492278628,37.5199623108,-122.331001282,113.813434108
2016-11-17 23:43:22.689693648,1479426202689693648,640,480,right_camera,right/1479426202689693648.jpg,-0.00591816443305,-0.41307134556,25.7532571042,37.5199661255,-122.331001282,113.825666392
2016-11-17 23:43:22.703028519,1479426202703028519,640,480,left_camera,left/1479426202703028519.jpg,-0.0069813169539,-0.375,25.7588009247,37.5199695166,-122.331008911,113.817595481
2016-11-17 23:43:22.729031552,1479426202729031552,640,480,center_camera,center/1479426202729031552.jpg,-0.0069813169539,-0.353101059392,25.7666664124,37.5199737549,-122.331008911,113.802200849
2016-11-17 23:43:22.739702186,1479426202739702186,640,480,right_camera,right/1479426202739702186.jpg,-0.0069813169539,-0.320167315618,25.7666664124,37.519974794,-122.331008911,113.795502678
2016-11-17 23:43:22.753105577,1479426202753105577,640,480,left_camera,left/1479426202753105577.jpg,-0.0069813169539,-0.278069099128,25.7666664124,37.5199775696,-122.331016349,113.785796954
2016-11-17 23:43:22.779152417,1479426202779152417,640,480,center_camera,center/1479426202779152417.jpg,-0.00847762303934,-0.303582515137,25.7690472761,37.519985199,-122.331016541,113.770106178
2016-11-17 23:43:22.789817654,1479426202789817654,640,480,right_camera,right/1479426202789817654.jpg,-0.00872664619237,-0.288164006176,25.7705255903,37.519985199,-122.331016541,113.762244577
2016-11-17 23:43:22.803078883,1479426202803078883,640,480,left_camera,left/1479426202803078883.jpg,-0.00872664619237,-0.253152065609,25.7720823651,37.5199890137,-122.331016541,113.75272924
2016-11-17 23:43:22.829103598,1479426202829103598,640,480,center_camera,center/1479426202829103598.jpg,-0.00872664619237,-0.3125,25.768476846,37.5199928284,-122.33102417,113.737775063
2016-11-17 23:43:22.839711054,1479426202839711054,640,480,right_camera,right/1479426202839711054.jpg,-0.00872664619237,-0.3125,25.767011016,37.5199966431,-122.33102417,113.730834612
2016-11-17 23:43:22.853065465,1479426202853065465,640,480,left_camera,left/1479426202853065465.jpg,-0.00872664619237,-0.38046438458,25.7696873513,37.5200002886,-122.33102417,113.721877738
2016-11-17 23:43:22.879080367,1479426202879080367,640,480,center_camera,center/1479426202879080367.jpg,-0.010200389486,-0.4375,25.7769140548,37.5200042725,-122.331031799,113.70239376
2016-11-17 23:43:22.889726980,1479426202889726980,640,480,right_camera,right/1479426202889726980.jpg,-0.0104719754308,-0.4375,25.7787993609,37.5200062354,-122.331031799,113.69610941
2016-11-17 23:43:22.903081501,1479426202903081501,640,480,left_camera,left/1479426202903081501.jpg,-0.0104719754308,-0.436241138926,25.7805557251,37.5200080872,-122.331031799,113.68626635
2016-11-17 23:43:22.929117931,1479426202929117931,640,480,center_camera,center/1479426202929117931.jpg,-0.0104719754308,-0.396328044384,25.7824517393,37.5200157166,-122.331039429,113.677363753
2016-11-17 23:43:22.939783310,1479426202939783310,640,480,right_camera,right/1479426202939783310.jpg,-0.0104719754308,-0.429499694256,25.7854006228,37.5200157166,-122.331039429,113.686837965
2016-11-17 23:43:22.953061222,1479426202953061222,640,480,left_camera,left/1479426202953061222.jpg,-0.0104719754308,-0.404154439908,25.7905578385,37.5200195312,-122.331039429,113.67810719
2016-11-17 23:43:22.979127588,1479426202979127588,640,480,center_camera,center/1479426202979127588.jpg,-0.0119365151894,-0.32255503266,25.7991056746,37.5200233459,-122.331047058,113.662095199
2016-11-17 23:43:22.989856763,1479426202989856763,640,480,right_camera,right/1479426202989856763.jpg,-0.0122173046693,-0.289065090682,25.8020825467,37.5200271606,-122.331047058,113.655750604
2016-11-17 23:43:23.003115404,1479426203003115404,640,480,left_camera,left/1479426203003115404.jpg,-0.0122173046693,-0.25,25.805752965,37.5200309753,-122.331047058,113.647732455
2016-11-17 23:43:23.029076104,1479426203029076104,640,480,center_camera,center/1479426203029076104.jpg,-0.0122173046693,-0.208875957666,25.8138530112,37.52003479,-122.331054688,113.629761455
2016-11-17 23:43:23.039817656,1479426203039817656,640,480,right_camera,right/1479426203039817656.jpg,-0.0122173046693,-0.142237983915,25.818295475,37.5200386047,-122.331054688,113.624502697
2016-11-17 23:43:23.053085810,1479426203053085810,640,480,left_camera,left/1479426203053085810.jpg,-0.0122173046693,-0.092016885191,25.8209102147,37.5200386047,-122.331054688,113.617071407
2016-11-17 23:43:23.079134216,1479426203079134216,640,480,center_camera,center/1479426203079134216.jpg,-0.010770075619,-0.0106749267423,25.822221756,37.5200462341,-122.331057015,113.603338167
2016-11-17 23:43:23.089801632,1479426203089801632,640,480,right_camera,right/1479426203089801632.jpg,-0.0104719754308,0.0,25.8232272587,37.5200462341,-122.331062317,113.596284843
2016-11-17 23:43:23.103150443,1479426203103150443,640,480,left_camera,left/1479426203103150443.jpg,-0.0104719754308,0.00365708046535,25.8250820116,37.5200500488,-122.331062317,113.587291715
2016-11-17 23:43:23.129104692,1479426203129104692,640,480,center_camera,center/1479426203129104692.jpg,-0.0104719754308,0.104733098132,25.8268773313,37.5200550201,-122.331062317,113.570821126
2016-11-17 23:43:23.139760735,1479426203139760735,640,480,right_camera,right/1479426203139760735.jpg,-0.0104719754308,0.0714782183533,25.8253996974,37.5200576782,-122.331069946,113.564141899
2016-11-17 23:43:23.153122455,1479426203153122455,640,480,left_camera,left/1479426203153122455.jpg,-0.0104719754308,0.127898937189,25.8220938552,37.5200614929,-122.331069946,113.555977711
2016-11-17 23:43:23.179161718,1479426203179161718,640,480,center_camera,center/1479426203179161718.jpg,-0.0104719754308,0.0857873336619,25.8194446564,37.5200653076,-122.331069946,113.539833416
2016-11-17 23:43:23.189723448,1479426203189723448,640,480,right_camera,right/1479426203189723448.jpg,-0.00987358134842,0.105356819592,25.8194446564,37.5200691223,-122.331077576,113.532853152
2016-11-17 23:43:23.203121501,1479426203203121501,640,480,left_camera,left/1479426203203121501.jpg,-0.00872664619237,0.186290461652,25.8193371312,37.5200727486,-122.331077576,113.525681957
2016-11-17 23:43:23.229160781,1479426203229160781,640,480,center_camera,center/1479426203229160781.jpg,-0.00872664619237,0.164846345515,25.8121174255,37.5200767517,-122.331077576,113.51097502
2016-11-17 23:43:23.239874424,1479426203239874424,640,480,right_camera,right/1479426203239874424.jpg,-0.00872664619237,0.231690838232,25.8091462645,37.5200788718,-122.331077576,113.504795086
2016-11-17 23:43:23.253142594,1479426203253142594,640,480,left_camera,left/1479426203253142594.jpg,-0.00782589876489,0.217744358499,25.8068992092,37.5200805664,-122.331085205,113.496726099
2016-11-17 23:43:23.279130121,1479426203279130121,640,480,center_camera,center/1479426203279130121.jpg,-0.0069813169539,0.238376646209,25.8078159759,37.5200881958,-122.331085205,113.488507408
2016-11-17 23:43:23.289862468,1479426203289862468,640,480,right_camera,right/1479426203289862468.jpg,-0.00637118602586,0.25,25.8073616268,37.5200881958,-122.331085205,113.484450912
2016-11-17 23:43:23.303138801,1479426203303138801,640,480,left_camera,left/1479426203303138801.jpg,-0.00521542346712,0.250736402903,25.8055226226,37.5200920105,-122.331092834,113.478486762
2016-11-17 23:43:23.329201591,1479426203329201591,640,480,center_camera,center/1479426203329201591.jpg,-0.00349065847695,0.254464455066,25.802778244,37.5200958252,-122.331092834,113.467822818
2016-11-17 23:43:23.339782607,1479426203339782607,640,480,right_camera,right/1479426203339782607.jpg,-0.00349065847695,0.156469310724,25.802778244,37.5200996399,-122.331092834,113.461637215
2016-11-17 23:43:23.353101824,1479426203353101824,640,480,left_camera,left/1479426203353101824.jpg,-0.00261748692028,0.187536306719,25.8055569569,37.5201032933,-122.331100141,113.453862407
2016-11-17 23:43:23.379130314,1479426203379130314,640,480,center_camera,center/1479426203379130314.jpg,-0.00174532923847,0.199749080601,25.8083324432,37.5201072693,-122.331100464,113.443713568
2016-11-17 23:43:23.389839691,1479426203389839691,640,480,right_camera,right/1479426203389839691.jpg,-0.00174532923847,0.208492118345,25.807399688,37.5201092668,-122.331100464,113.437285185
2016-11-17 23:43:23.403150031,1479426203403150031,640,480,left_camera,left/1479426203403150031.jpg,-0.00174532923847,0.24970277348,25.8055685505,37.520111084,-122.331100464,113.429029513
2016-11-17 23:43:23.429157104,1479426203429157104,640,480,center_camera,center/1479426203429157104.jpg,-0.00174532923847,0.0997363288768,25.802778244,37.5201187134,-122.331108093,113.41865835
2016-11-17 23:43:23.439827607,1479426203439827607,640,480,right_camera,right/1479426203439827607.jpg,-0.00174532923847,0.166587543945,25.802778244,37.5201187134,-122.331108093,113.410943471
2016-11-17 23:43:23.453172456,1479426203453172456,640,480,left_camera,left/1479426203453172456.jpg,-0.00174532923847,0.156481710723,25.802778244,37.5201225281,-122.331108093,113.402628861
2016-11-17 23:43:23.479290524,1479426203479290524,640,480,center_camera,center/1479426203479290524.jpg,-0.00174532923847,0.174912744156,25.8005589182,37.5201276586,-122.331115723,113.38946748
2016-11-17 23:43:23.503214473,1479426203503214473,640,480,left_camera,left/1479426203503214473.jpg,-0.00174532923847,0.0635461185176,25.7972453789,37.5201339722,-122.331115723,113.376312505
2016-11-17 23:43:23.529152590,1479426203529152590,640,480,center_camera,center/1479426203529152590.jpg,-0.00174532923847,0.0625,25.7999992371,37.5201377869,-122.331123352,113.362265186
2016-11-17 23:43:23.553258692,1479426203553258692,640,480,left_camera,left/1479426203553258692.jpg,-0.00174532923847,0.0625,25.7999992371,37.5201416771,-122.331123352,113.348998556
2016-11-17 23:43:23.579134753,1479426203579134753,640,480,center_camera,center/1479426203579134753.jpg,-0.00174532923847,0.0625,25.8021899599,37.520149231,-122.331130981,113.332742515
2016-11-17 23:43:23.603225458,1479426203603225458,640,480,left_camera,left/1479426203603225458.jpg,-0.00174532923847,0.0625,25.802778244,37.5201530457,-122.331130981,113.315685947
2016-11-17 23:43:23.629088360,1479426203629088360,640,480,center_camera,center/1479426203629088360.jpg,-0.00125145597097,0.205185533789,25.7928728345,37.5201579077,-122.331138611,113.299618065
2016-11-17 23:43:23.653190145,1479426203653190145,640,480,left_camera,left/1479426203653190145.jpg,0.0,0.25,25.7888889313,37.5201644897,-122.331138611,113.285222707
2016-11-17 23:43:23.679164300,1479426203679164300,640,480,center_camera,center/1479426203679164300.jpg,0.0,0.298651603499,25.7910506969,37.5201683044,-122.331140946,113.275783597
2016-11-17 23:43:23.703265244,1479426203703265244,640,480,left_camera,left/1479426203703265244.jpg,0.00171766890168,0.3125,25.7916660309,37.5201758504,-122.33114624,113.273226893
2016-11-17 23:43:23.729150636,1479426203729150636,640,480,center_camera,center/1479426203729150636.jpg,0.00174532923847,0.278052349704,25.7896542477,37.5201797485,-122.33114624,113.26231813
2016-11-17 23:43:23.753279712,1479426203753279712,640,480,left_camera,left/1479426203753279712.jpg,0.00174532923847,0.217497281044,25.7929998333,37.5201835632,-122.33115387,113.247549453
2016-11-17 23:43:23.779167218,1479426203779167218,640,480,center_camera,center/1479426203779167218.jpg,0.00174532923847,0.298236253079,25.7923002557,37.5201911926,-122.33115387,113.230644981
2016-11-17 23:43:23.803221934,1479426203803221934,640,480,left_camera,left/1479426203803221934.jpg,0.00344704202155,0.25156189927,25.7889583321,37.5201950073,-122.331161499,113.21680403
2016-11-17 23:43:23.829168778,1479426203829168778,640,480,center_camera,center/1479426203829168778.jpg,0.00349065847695,0.141835425259,25.7861118317,37.520198822,-122.331161499,113.203476796
2016-11-17 23:43:23.853213105,1479426203853213105,640,480,left_camera,left/1479426203853213105.jpg,0.00349065847695,0.1875,25.7861118317,37.5202064514,-122.331169128,113.189201924
2016-11-17 23:43:23.879271521,1479426203879271521,640,480,center_camera,center/1479426203879271521.jpg,0.00349065847695,0.139363865407,25.7818326398,37.5202102661,-122.331169128,113.176024572
2016-11-17 23:43:23.903279639,1479426203903279639,640,480,left_camera,left/1479426203903279639.jpg,0.00180009655858,0.0644612102008,25.7778657691,37.5202140808,-122.331176758,113.162009689
2016-11-17 23:43:23.929123489,1479426203929123489,640,480,center_camera,center/1479426203929123489.jpg,0.00174532923847,0.0464108990116,25.7784935221,37.5202217102,-122.331176758,113.147518295
2016-11-17 23:43:23.953333640,1479426203953333640,640,480,left_camera,left/1479426203953333640.jpg,0.00174532923847,0.0,25.7792593601,37.5202255249,-122.331184387,113.135124078
2016-11-17 23:43:23.979168705,1479426203979168705,640,480,center_camera,center/1479426203979168705.jpg,0.00174532923847,0.0472770551975,25.7777786255,37.5202305142,-122.331184387,113.118618562
2016-11-17 23:43:24.003333855,1479426204003333855,640,480,left_camera,left/1479426204003333855.jpg,0.00174532923847,0.0625,25.7831226114,37.520236969,-122.331184387,113.107560812
2016-11-17 23:43:24.029259185,1479426204029259185,640,480,center_camera,center/1479426204029259185.jpg,0.00174532923847,0.0785126213841,25.7833328247,37.5202407837,-122.331192017,113.090514202
2016-11-17 23:43:24.053278268,1479426204053278268,640,480,left_camera,left/1479426204053278268.jpg,0.00174532923847,0.0964820876058,25.7833328247,37.5202446328,-122.331192017,113.0736164
2016-11-17 23:43:24.079200603,1479426204079200603,640,480,center_camera,center/1479426204079200603.jpg,0.00174532923847,0.0625,25.7833328247,37.5202522278,-122.331199646,113.058067953
2016-11-17 23:43:24.103445788,1479426204103445788,640,480,left_camera,left/1479426204103445788.jpg,0.00174532923847,0.122501852254,25.7806667268,37.5202560425,-122.331199646,113.042766085
2016-11-17 23:43:24.129564115,1479426204129564115,640,480,center_camera,center/1479426204129564115.jpg,0.00174532923847,0.0463703443656,25.7735657292,37.5202636719,-122.331207275,113.023424456
2016-11-17 23:43:24.153338670,1479426204153338670,640,480,left_camera,left/1479426204153338670.jpg,0.00174532923847,0.0,25.768192333,37.5202674866,-122.331207275,113.007407351
2016-11-17 23:43:24.179272574,1479426204179272574,640,480,center_camera,center/1479426204179272574.jpg,0.00174532923847,0.0,25.7666664124,37.5202713013,-122.331214905,112.991155827
2016-11-17 23:43:24.203325938,1479426204203325938,640,480,left_camera,left/1479426204203325938.jpg,0.00174532923847,-0.118088006231,25.7640428751,37.5202789055,-122.331214905,112.984401177
2016-11-17 23:43:24.229256075,1479426204229256075,640,480,center_camera,center/1479426204229256075.jpg,0.00174532923847,-0.139745797523,25.7617659646,37.5202827454,-122.331222534,112.969406281
2016-11-17 23:43:24.253325191,1479426204253325191,640,480,left_camera,left/1479426204253325191.jpg,0.00174532923847,-0.214587287446,25.7638893127,37.5202865601,-122.331222534,112.952806386
2016-11-17 23:43:24.279279088,1479426204279279088,640,480,center_camera,center/1479426204279279088.jpg,0.00174532923847,-0.25,25.7618477455,37.5202941895,-122.331225073,112.935943052
2016-11-17 23:43:24.303279585,1479426204303279585,640,480,left_camera,left/1479426204303279585.jpg,0.000114539395926,-0.191601640016,25.7585154568,37.5202980042,-122.331230164,112.919154324
2016-11-17 23:43:24.329115967,1479426204329115967,640,480,center_camera,center/1479426204329115967.jpg,0.0,0.0,25.7611103058,37.5203018188,-122.331230164,112.904402357
2016-11-17 23:43:24.353154954,1479426204353154954,640,480,left_camera,left/1479426204353154954.jpg,0.0,-0.0265198789089,25.7587535587,37.5203094482,-122.331237793,112.889244158
2016-11-17 23:43:24.379057814,1479426204379057814,640,480,center_camera,center/1479426204379057814.jpg,0.0,-0.107349514873,25.7515690876,37.5203132629,-122.331237793,112.872104779
2016-11-17 23:43:24.403183160,1479426204403183160,640,480,left_camera,left/1479426204403183160.jpg,0.0,-0.240098567452,25.7525571215,37.5203170776,-122.331245422,112.856585365
2016-11-17 23:43:24.429114210,1479426204429114210,640,480,center_camera,center/1479426204429114210.jpg,0.0,-0.325978714284,25.7515792842,37.520324707,-122.331245422,112.84108
2016-11-17 23:43:24.453240333,1479426204453240333,640,480,left_camera,left/1479426204453240333.jpg,-0.000734319427512,-0.375,25.7448852572,37.5203285217,-122.331253052,112.824514488
2016-11-17 23:43:24.479156461,1479426204479156461,640,480,center_camera,center/1479426204479156461.jpg,-0.00299067161984,-0.375,25.7416667938,37.5203334571,-122.331253052,112.808661115
2016-11-17 23:43:24.503236043,1479426204503236043,640,480,left_camera,left/1479426204503236043.jpg,-0.00508726694047,-0.489348659004,25.7416667938,37.5203399658,-122.331260681,112.792052498
2016-11-17 23:43:24.529192981,1479426204529192981,640,480,center_camera,center/1479426204529192981.jpg,-0.00735060480552,-0.486775852821,25.7355230909,37.5203437805,-122.331260681,112.777660987
2016-11-17 23:43:24.553279423,1479426204553279423,640,480,left_camera,left/1479426204553279423.jpg,-0.00944814705912,-0.463336846812,25.7333335876,37.5203513591,-122.331260681,112.762008118
2016-11-17 23:43:24.579189153,1479426204579189153,640,480,center_camera,center/1479426204579189153.jpg,-0.0104719754308,-0.455809017211,25.7333335876,37.5203552246,-122.331268311,112.743818432
2016-11-17 23:43:24.603196140,1479426204603196140,640,480,left_camera,left/1479426204603196140.jpg,-0.0104719754308,-0.4375,25.7282995204,37.5203590393,-122.331268311,112.727079668
2016-11-17 23:43:24.629267168,1479426204629267168,640,480,center_camera,center/1479426204629267168.jpg,-0.0122173046693,-0.387971788577,25.7250003815,37.5203666687,-122.33127594,112.71194265
2016-11-17 23:43:24.639654298,1479426204639654298,640,480,right_camera,right/1479426204639654298.jpg,-0.0122173046693,-0.420395266772,25.7250003815,37.5203666687,-122.33127594,112.705116813
2016-11-17 23:43:24.653206611,1479426204653206611,640,480,left_camera,left/1479426204653206611.jpg,-0.0122173046693,-0.412318081341,25.7250003815,37.5203704834,-122.33127594,112.696168272
2016-11-17 23:43:24.679245836,1479426204679245836,640,480,center_camera,center/1479426204679245836.jpg,-0.0134414573494,-0.331163260881,25.7230512198,37.5203742981,-122.331283569,112.683410663
2016-11-17 23:43:24.689242629,1479426204689242629,640,480,right_camera,right/1479426204689242629.jpg,-0.0139626339078,-0.300000159845,25.7211105489,37.5203781128,-122.331283569,112.680656386
2016-11-17 23:43:24.703173121,1479426204703173121,640,480,left_camera,left/1479426204703173121.jpg,-0.0139626339078,-0.256509667396,25.7172456711,37.5203819275,-122.331283569,112.673199643
2016-11-17 23:43:24.729304683,1479426204729304683,640,480,center_camera,center/1479426204729304683.jpg,-0.0139626339078,-0.299970979552,25.7166671753,37.5203857422,-122.331291199,112.656331587
2016-11-17 23:43:24.739296306,1479426204739296306,640,480,right_camera,right/1479426204739296306.jpg,-0.0139626339078,-0.268853724185,25.7166671753,37.5203895569,-122.331291199,112.649166053
2016-11-17 23:43:24.753233876,1479426204753233876,640,480,left_camera,left/1479426204753233876.jpg,-0.0139626339078,-0.225357837866,25.7155714835,37.5203895569,-122.331291199,112.638503111
2016-11-17 23:43:24.779278167,1479426204779278167,640,480,center_camera,center/1479426204779278167.jpg,-0.0139626339078,-0.1875,25.7081421963,37.5203971863,-122.331298828,112.619573073
2016-11-17 23:43:24.789253272,1479426204789253272,640,480,right_camera,right/1479426204789253272.jpg,-0.0139626339078,-0.1875,25.7055549622,37.5203971863,-122.331298828,112.613543555
2016-11-17 23:43:24.803194165,1479426204803194165,640,480,left_camera,left/1479426204803194165.jpg,-0.0139626339078,-0.1875,25.7055549622,37.520401001,-122.331298828,112.603379291
2016-11-17 23:43:24.829273647,1479426204829273647,640,480,center_camera,center/1479426204829273647.jpg,-0.0139626339078,-0.0744006882172,25.7078048156,37.5204060574,-122.331306458,112.58758112
2016-11-17 23:43:24.839203908,1479426204839203908,640,480,right_camera,right/1479426204839203908.jpg,-0.0139626339078,-0.105413633863,25.7064258525,37.5204086304,-122.331306458,112.580555004
2016-11-17 23:43:24.853274268,1479426204853274268,640,480,left_camera,left/1479426204853274268.jpg,-0.0139626339078,-0.197787118683,25.7044768977,37.5204124451,-122.331306458,112.570500677
2016-11-17 23:43:24.879219803,1479426204879219803,640,480,center_camera,center/1479426204879219803.jpg,-0.0151549047422,-0.525975159138,25.7027778625,37.5204162598,-122.331306458,112.549799774
2016-11-17 23:43:24.889311542,1479426204889311542,640,480,right_camera,right/1479426204889311542.jpg,-0.016034980626,-0.636710423873,25.7032981988,37.5204200745,-122.331314087,112.542331615
2016-11-17 23:43:24.903279717,1479426204903279717,640,480,left_camera,left/1479426204903279717.jpg,-0.0172504441089,-0.680236027263,25.7052321977,37.5204200745,-122.331314087,112.531120863
2016-11-17 23:43:24.929300517,1479426204929300517,640,480,center_camera,center/1479426204929300517.jpg,-0.0236482654657,-0.738552964397,25.7045376963,37.5204277039,-122.331314087,112.515309966
2016-11-17 23:43:24.939217739,1479426204939217739,640,480,right_camera,right/1479426204939217739.jpg,-0.0262394699015,-0.707622734067,25.7017890137,37.5204277039,-122.331321716,112.511193152
2016-11-17 23:43:24.953237712,1479426204953237712,640,480,left_camera,left/1479426204953237712.jpg,-0.0299053828472,-0.734771756233,25.7000007629,37.5204315186,-122.331321716,112.501337291
2016-11-17 23:43:24.979311808,1479426204979311808,640,480,center_camera,center/1479426204979311808.jpg,-0.0367242797817,-0.855030450787,25.7018905437,37.5204391479,-122.331321716,112.481032211
2016-11-17 23:43:24.989288229,1479426204989288229,640,480,right_camera,right/1479426204989288229.jpg,-0.0393315092164,-0.886151962349,25.7022823408,37.5204391479,-122.331321716,112.471716354
2016-11-17 23:43:25.003270571,1479426205003270571,640,480,left_camera,left/1479426205003270571.jpg,-0.0429839729825,-0.929750060665,25.7003451206,37.5204429626,-122.331329346,112.462259622
2016-11-17 23:43:25.029247578,1479426205029247578,640,480,center_camera,center/1479426205029247578.jpg,-0.0497693729111,-0.896489595723,25.6939672264,37.5204467773,-122.331329346,112.446631943
2016-11-17 23:43:25.039385145,1479426205039385145,640,480,right_camera,right/1479426205039385145.jpg,-0.0524212184445,-0.959797733697,25.6925607223,37.520450592,-122.331329346,112.440512869
2016-11-17 23:43:25.053266087,1479426205053266087,640,480,left_camera,left/1479426205053266087.jpg,-0.0567003743157,-0.976766856734,25.6916675568,37.5204542589,-122.331336975,112.432405197
2016-11-17 23:43:25.079322048,1479426205079322048,640,480,center_camera,center/1479426205079322048.jpg,-0.0634342814794,-1.02157281764,25.6916675568,37.5204582214,-122.331336975,112.416429499
2016-11-17 23:43:25.089242792,1479426205089242792,640,480,right_camera,right/1479426205089242792.jpg,-0.0654548853434,-1.04154642729,25.6912017158,37.5204594181,-122.331336975,112.410404621
2016-11-17 23:43:25.103242437,1479426205103242437,640,480,left_camera,left/1479426205103242437.jpg,-0.0691110357011,-0.954262219725,25.6892612084,37.5204620361,-122.331336975,112.401988154
2016-11-17 23:43:25.129325173,1479426205129325173,640,480,center_camera,center/1479426205129325173.jpg,-0.0738928486841,-0.989453608972,25.6898260998,37.5204696655,-122.331344604,112.383909145
2016-11-17 23:43:25.139316406,1479426205139316406,640,480,right_camera,right/1479426205139316406.jpg,-0.075632986475,-0.95829661136,25.6925958853,37.5204696655,-122.331344604,112.376915671
2016-11-17 23:43:25.153313662,1479426205153313662,640,480,left_camera,left/1479426205153313662.jpg,-0.0767944902182,-0.914660515498,25.6944446564,37.5204734802,-122.331344604,112.366822227
