index,timestamp,width,height,frame_id,filename,angle,torque,speed,lat,long,alt
2016-11-17 23:35:32.154346060,1479425732154346060,640,480,left_camera,left/1479425732154346060.jpg,0.0587843809934,0.127681692467,22.188002569,37.4930038452,-122.381744385,52.6212075029
2016-11-17 23:35:32.159506821,1479425732159506821,640,480,right_camera,right/1479425732159506821.jpg,0.0583338516169,0.0792815849115,22.1872857054,37.4930038452,-122.381736755,52.6299016651
2016-11-17 23:35:32.181552210,1479425732181552210,640,480,center_camera,center/1479425732181552210.jpg,0.0564117251923,0.0424038682717,22.1823418436,37.4930038452,-122.381736755,52.6444457185
2016-11-17 23:35:32.204460934,1479425732204460934,640,480,left_camera,left/1479425732204460934.jpg,0.0529758272964,0.113971482525,22.173692584,37.4930038452,-122.381729126,52.68123206
2016-11-17 23:35:32.209550629,1479425732209550629,640,480,right_camera,right/1479425732209550629.jpg,0.0522266145331,0.125,22.171797902,37.4930038452,-122.381729126,52.6891753777
2016-11-17 23:35:32.231500530,1479425732231500530,640,480,center_camera,center/1479425732231500530.jpg,0.0503418842598,0.125,22.1666660309,37.4930038452,-122.381721497,52.7275669323
2016-11-17 23:35:32.254351578,1479425732254351578,640,480,left_camera,left/1479425732254351578.jpg,0.0488692186773,0.125,22.1657988179,37.4930076599,-122.381713867,52.7664773274
2016-11-17 23:35:32.259593797,1479425732259593797,640,480,right_camera,right/1479425732259593797.jpg,0.0488692186773,0.125,22.1650763345,37.4930076599,-122.381713867,52.7747848602
2016-11-17 23:35:32.281599399,1479425732281599399,640,480,center_camera,center/1479425732281599399.jpg,0.0477018874014,0.125,22.158315417,37.4930076599,-122.381706238,52.8132497212
2016-11-17 23:35:32.304434129,1479425732304434129,640,480,left_camera,left/1479425732304434129.jpg,0.0443042881442,0.175484757031,22.1488245269,37.4930076599,-122.381706238,52.8497782405
2016-11-17 23:35:32.309595014,1479425732309595014,640,480,right_camera,right/1479425732309595014.jpg,0.0436332300305,0.1875,22.1470440586,37.4930076599,-122.381699632,52.8578148506
2016-11-17 23:35:32.331526451,1479425732331526451,640,480,center_camera,center/1479425732331526451.jpg,0.0431161962919,0.178242541522,22.1440321698,37.4930076599,-122.381698608,52.8958765302
2016-11-17 23:35:32.354425995,1479425732354425995,640,480,left_camera,left/1479425732354425995.jpg,0.0396122128209,0.143992150114,22.1399780538,37.4930114746,-122.381690979,52.9319357775
2016-11-17 23:35:32.359545092,1479425732359545092,640,480,right_camera,right/1479425732359545092.jpg,0.0391656638941,0.159983014305,22.1385565027,37.4930114746,-122.381690979,52.9400317774
