timestamp,width,height,frame_id,filename
1479425733159680252,640,480,right_camera,right/1479425733159680252.jpg
1479425733181661001,640,480,center_camera,center/1479425733181661001.jpg
1479425733204530141,640,480,left_camera,left/1479425733204530141.jpg
1479425733209683527,640,480,right_camera,right/1479425733209683527.jpg
1479425733231668824,640,480,center_camera,center/1479425733231668824.jpg
1479425733254558124,640,480,left_camera,left/1479425733254558124.jpg
1479425733259806707,640,480,right_camera,right/1479425733259806707.jpg
1479425733281706243,640,480,center_camera,center/1479425733281706243.jpg
1479425733304551124,640,480,left_camera,left/1479425733304551124.jpg
1479425733309719352,640,480,right_camera,right/1479425733309719352.jpg
1479425733331677876,640,480,center_camera,center/1479425733331677876.jpg
1479425733354604467,640,480,left_camera,left/1479425733354604467.jpg
1479425733359832634,640,480,right_camera,right/1479425733359832634.jpg
1479425733381797942,640,480,center_camera,center/1479425733381797942.jpg
1479425733404565237,640,480,left_camera,left/1479425733404565237.jpg
1479425733409737427,640,480,right_camera,right/1479425733409737427.jpg
1479425733431638919,640,480,center_camera,center/1479425733431638919.jpg
1479425733454617176,640,480,left_camera,left/1479425733454617176.jpg
1479425733463068122,640,480,right_camera,right/1479425733463068122.jpg
1479425733481700541,640,480,center_camera,center/1479425733481700541.jpg
1479425733504632940,640,480,left_camera,left/1479425733504632940.jpg
1479425733509794055,640,480,right_camera,right/1479425733509794055.jpg
1479425733531792215,640,480,center_camera,center/1479425733531792215.jpg
1479425733554593819,640,480,left_camera,left/1479425733554593819.jpg
1479425733559783419,640,480,right_camera,right/1479425733559783419.jpg
1479425733581885041,640,480,center_camera,center/1479425733581885041.jpg
1479425733604628404,640,480,left_camera,left/1479425733604628404.jpg
1479425733609756901,640,480,right_camera,right/1479425733609756901.jpg
1479425733631721011,640,480,center_camera,center/1479425733631721011.jpg
1479425733654610398,640,480,left_camera,left/1479425733654610398.jpg
1479425733659757234,640,480,right_camera,right/1479425733659757234.jpg
1479425733681843381,640,480,center_camera,center/1479425733681843381.jpg
1479425733704676767,640,480,left_camera,left/1479425733704676767.jpg
1479425733709740264,640,480,right_camera,right/1479425733709740264.jpg
1479425733731773207,640,480,center_camera,center/1479425733731773207.jpg
1479425733754810826,640,480,left_camera,left/1479425733754810826.jpg
1479425733759815638,640,480,right_camera,right/1479425733759815638.jpg
1479425733781755359,640,480,center_camera,center/1479425733781755359.jpg
1479425733804689525,640,480,left_camera,left/1479425733804689525.jpg
1479425733809808896,640,480,right_camera,right/1479425733809808896.jpg
1479425733831786857,640,480,center_camera,center/1479425733831786857.jpg
1479425733854709182,640,480,left_camera,left/1479425733854709182.jpg
1479425733859879612,640,480,right_camera,right/1479425733859879612.jpg
1479425733882107403,640,480,center_camera,center/1479425733882107403.jpg
1479425733904671425,640,480,left_camera,left/1479425733904671425.jpg
1479425733909761913,640,480,right_camera,right/1479425733909761913.jpg
1479425733931830258,640,480,center_camera,center/1479425733931830258.jpg
1479425733954723183,640,480,left_camera,left/1479425733954723183.jpg
1479425733959881342,640,480,right_camera,right/1479425733959881342.jpg
1479425733981797029,640,480,center_camera,center/1479425733981797029.jpg
1479425734004687850,640,480,left_camera,left/1479425734004687850.jpg
1479425734009840296,640,480,right_camera,right/1479425734009840296.jpg
1479425734031861815,640,480,center_camera,center/1479425734031861815.jpg
1479425734055114256,640,480,left_camera,left/1479425734055114256.jpg
1479425734059923219,640,480,right_camera,right/1479425734059923219.jpg
1479425734081792993,640,480,center_camera,center/1479425734081792993.jpg
1479425734104732709,640,480,left_camera,left/1479425734104732709.jpg
1479425734109816735,640,480,right_camera,right/1479425734109816735.jpg
1479425734131834353,640,480,center_camera,center/1479425734131834353.jpg
1479425734154752474,640,480,left_camera,left/1479425734154752474.jpg
1479425734159908066,640,480,right_camera,right/1479425734159908066.jpg
1479425734181827026,640,480,center_camera,center/1479425734181827026.jpg
1479425734204786905,640,480,left_camera,left/1479425734204786905.jpg
1479425734209936626,640,480,right_camera,right/1479425734209936626.jpg
1479425734231880292,640,480,center_camera,center/1479425734231880292.jpg
1479425734254780196,640,480,left_camera,left/1479425734254780196.jpg
1479425734259916561,640,480,right_camera,right/1479425734259916561.jpg
1479425734281873793,640,480,center_camera,center/1479425734281873793.jpg
1479425734304776992,640,480,left_camera,left/1479425734304776992.jpg
1479425734309898638,640,480,right_camera,right/1479425734309898638.jpg
1479425734331846510,640,480,center_camera,center/1479425734331846510.jpg
1479425734354792484,640,480,left_camera,left/1479425734354792484.jpg
1479425734359911049,640,480,right_camera,right/1479425734359911049.jpg
1479425734381840197,640,480,center_camera,center/1479425734381840197.jpg
1479425734404744371,640,480,left_camera,left/1479425734404744371.jpg
1479425734413599534,640,480,right_camera,right/1479425734413599534.jpg
1479425734431904523,640,480,center_camera,center/1479425734431904523.jpg
1479425734454792611,640,480,left_camera,left/1479425734454792611.jpg
1479425734463096558,640,480,right_camera,right/1479425734463096558.jpg
1479425734481994286,640,480,center_camera,center/1479425734481994286.jpg
1479425734504820430,640,480,left_camera,left/1479425734504820430.jpg
1479425734509931558,640,480,right_camera,right/1479425734509931558.jpg
1479425734531970676,640,480,center_camera,center/1479425734531970676.jpg
1479425734554796437,640,480,left_camera,left/1479425734554796437.jpg
1479425734559985644,640,480,right_camera,right/1479425734559985644.jpg
1479425734581955554,640,480,center_camera,center/1479425734581955554.jpg
1479425734604717679,640,480,left_camera,left/1479425734604717679.jpg
1479425734609979809,640,480,right_camera,right/1479425734609979809.jpg
1479425734631904933,640,480,center_camera,center/1479425734631904933.jpg
1479425734654786622,640,480,left_camera,left/1479425734654786622.jpg
1479425734660036450,640,480,right_camera,right/1479425734660036450.jpg
1479425734681889982,640,480,center_camera,center/1479425734681889982.jpg
1479425734704813498,640,480,left_camera,left/1479425734704813498.jpg
1479425734711728289,640,480,right_camera,right/1479425734711728289.jpg
1479425734731991410,640,480,center_camera,center/1479425734731991410.jpg
1479425734754800885,640,480,left_camera,left/1479425734754800885.jpg
1479425734759993143,640,480,right_camera,right/1479425734759993143.jpg
1479425734781930120,640,480,center_camera,center/1479425734781930120.jpg
1479425734804876386,640,480,left_camera,left/1479425734804876386.jpg
1479425734809977238,640,480,right_camera,right/1479425734809977238.jpg
1479425734831926287,640,480,center_camera,center/1479425734831926287.jpg
1479425734854865096,640,480,left_camera,left/1479425734854865096.jpg
1479425734859994638,640,480,right_camera,right/1479425734859994638.jpg
1479425734882043881,640,480,center_camera,center/1479425734882043881.jpg
1479425734904829883,640,480,left_camera,left/1479425734904829883.jpg
1479425734909985924,640,480,right_camera,right/1479425734909985924.jpg
1479425734931958294,640,480,center_camera,center/1479425734931958294.jpg
1479425734954903235,640,480,left_camera,left/1479425734954903235.jpg
1479425734960013154,640,480,right_camera,right/1479425734960013154.jpg
1479425734981994406,640,480,center_camera,center/1479425734981994406.jpg
1479425735004898952,640,480,left_camera,left/1479425735004898952.jpg
1479425735009997055,640,480,right_camera,right/1479425735009997055.jpg
1479425735031977763,640,480,center_camera,center/1479425735031977763.jpg
1479425735054843229,640,480,left_camera,left/1479425735054843229.jpg
1479425735063106357,640,480,right_camera,right/1479425735063106357.jpg
1479425735081923329,640,480,center_camera,center/1479425735081923329.jpg
1479425735104866275,640,480,left_camera,left/1479425735104866275.jpg
1479425735110022166,640,480,right_camera,right/1479425735110022166.jpg
1479425735131926767,640,480,center_camera,center/1479425735131926767.jpg
1479425735154912673,640,480,left_camera,left/1479425735154912673.jpg
1479425735160088880,640,480,right_camera,right/1479425735160088880.jpg
1479425735181958300,640,480,center_camera,center/1479425735181958300.jpg
1479425735204945906,640,480,left_camera,left/1479425735204945906.jpg
1479425735210048454,640,480,right_camera,right/1479425735210048454.jpg
1479425735232004662,640,480,center_camera,center/1479425735232004662.jpg
1479425735254890235,640,480,left_camera,left/1479425735254890235.jpg
1479425735260095362,640,480,right_camera,right/1479425735260095362.jpg
1479425735281982517,640,480,center_camera,center/1479425735281982517.jpg
1479425735304942771,640,480,left_camera,left/1479425735304942771.jpg
1479425735310074320,640,480,right_camera,right/1479425735310074320.jpg
1479425735331991504,640,480,center_camera,center/1479425735331991504.jpg
1479425735354951372,640,480,left_camera,left/1479425735354951372.jpg
1479425735360050633,640,480,right_camera,right/1479425735360050633.jpg
1479425735382060714,640,480,center_camera,center/1479425735382060714.jpg
1479425735404858770,640,480,left_camera,left/1479425735404858770.jpg
1479425735410119772,640,480,right_camera,right/1479425735410119772.jpg
1479425735432021620,640,480,center_camera,center/1479425735432021620.jpg
1479425735455068477,640,480,left_camera,left/1479425735455068477.jpg
1479425735460199189,640,480,right_camera,right/1479425735460199189.jpg
1479425735482155815,640,480,center_camera,center/1479425735482155815.jpg
1479425735505041841,640,480,left_camera,left/1479425735505041841.jpg
1479425735510124483,640,480,right_camera,right/1479425735510124483.jpg
1479425735532063349,640,480,center_camera,center/1479425735532063349.jpg
1479425735555640258,640,480,left_camera,left/1479425735555640258.jpg
1479425735560075946,640,480,right_camera,right/1479425735560075946.jpg
1479425735582139648,640,480,center_camera,center/1479425735582139648.jpg
1479425735604953300,640,480,left_camera,left/1479425735604953300.jpg
1479425735610129441,640,480,right_camera,right/1479425735610129441.jpg
1479425735632058854,640,480,center_camera,center/1479425735632058854.jpg
1479425735655069367,640,480,left_camera,left/1479425735655069367.jpg
1479425735660161136,640,480,right_camera,right/1479425735660161136.jpg
1479425735682082195,640,480,center_camera,center/1479425735682082195.jpg
1479425735704916760,640,480,left_camera,left/1479425735704916760.jpg
1479425735710135551,640,480,right_camera,right/1479425735710135551.jpg
1479425735732081528,640,480,center_camera,center/1479425735732081528.jpg
1479425735754979641,640,480,left_camera,left/1479425735754979641.jpg
1479425735760118216,640,480,right_camera,right/1479425735760118216.jpg
1479425735782218625,640,480,center_camera,center/1479425735782218625.jpg
1479425735804970928,640,480,left_camera,left/1479425735804970928.jpg
1479425735810183226,640,480,right_camera,right/1479425735810183226.jpg
1479425735832191992,640,480,center_camera,center/1479425735832191992.jpg
1479425735855051750,640,480,left_camera,left/1479425735855051750.jpg
1479425735860117985,640,480,right_camera,right/1479425735860117985.jpg
1479425735882107722,640,480,center_camera,center/1479425735882107722.jpg
1479425735905070839,640,480,left_camera,left/1479425735905070839.jpg
1479425735910176698,640,480,right_camera,right/1479425735910176698.jpg
1479425735932196285,640,480,center_camera,center/1479425735932196285.jpg
1479425735955098952,640,480,left_camera,left/1479425735955098952.jpg
1479425735960216008,640,480,right_camera,right/1479425735960216008.jpg
1479425735982145112,640,480,center_camera,center/1479425735982145112.jpg
1479425736005096064,640,480,left_camera,left/1479425736005096064.jpg
1479425736010162737,640,480,right_camera,right/1479425736010162737.jpg
1479425736032170877,640,480,center_camera,center/1479425736032170877.jpg
1479425736054971771,640,480,left_camera,left/1479425736054971771.jpg
1479425736060182907,640,480,right_camera,right/1479425736060182907.jpg
1479425736082138344,640,480,center_camera,center/1479425736082138344.jpg
1479425736104944761,640,480,left_camera,left/1479425736104944761.jpg
1479425736110095250,640,480,right_camera,right/1479425736110095250.jpg
1479425736132131232,640,480,center_camera,center/1479425736132131232.jpg
1479425736154920226,640,480,left_camera,left/1479425736154920226.jpg
1479425736160170312,640,480,right_camera,right/1479425736160170312.jpg
1479425736182030594,640,480,center_camera,center/1479425736182030594.jpg
1479425736204958554,640,480,left_camera,left/1479425736204958554.jpg
1479425736212274123,640,480,right_camera,right/1479425736212274123.jpg
1479425736232034486,640,480,center_camera,center/1479425736232034486.jpg
1479425736255020470,640,480,left_camera,left/1479425736255020470.jpg
1479425736260197726,640,480,right_camera,right/1479425736260197726.jpg
1479425736282128736,640,480,center_camera,center/1479425736282128736.jpg
1479425736305058846,640,480,left_camera,left/1479425736305058846.jpg
1479425736310292789,640,480,right_camera,right/1479425736310292789.jpg
1479425736332089422,640,480,center_camera,center/1479425736332089422.jpg
1479425736355009732,640,480,left_camera,left/1479425736355009732.jpg
1479425736360112998,640,480,right_camera,right/1479425736360112998.jpg
1479425736382240208,640,480,center_camera,center/1479425736382240208.jpg
1479425736405094786,640,480,left_camera,left/1479425736405094786.jpg
1479425736410253047,640,480,right_camera,right/1479425736410253047.jpg
1479425736432156508,640,480,center_camera,center/1479425736432156508.jpg
1479425736455158759,640,480,left_camera,left/1479425736455158759.jpg
1479425736460193794,640,480,right_camera,right/1479425736460193794.jpg
1479425736482173187,640,480,center_camera,center/1479425736482173187.jpg
1479425736505113934,640,480,left_camera,left/1479425736505113934.jpg
1479425736510309042,640,480,right_camera,right/1479425736510309042.jpg
1479425736532234728,640,480,center_camera,center/1479425736532234728.jpg
1479425736555168910,640,480,left_camera,left/1479425736555168910.jpg
1479425736560272212,640,480,right_camera,right/1479425736560272212.jpg
1479425736582264839,640,480,center_camera,center/1479425736582264839.jpg
1479425736605128997,640,480,left_camera,left/1479425736605128997.jpg
1479425736610258202,640,480,right_camera,right/1479425736610258202.jpg
1479425736632243826,640,480,center_camera,center/1479425736632243826.jpg
1479425736655138055,640,480,left_camera,left/1479425736655138055.jpg
1479425736660253072,640,480,right_camera,right/1479425736660253072.jpg
1479425736682340169,640,480,center_camera,center/1479425736682340169.jpg
1479425736705201895,640,480,left_camera,left/1479425736705201895.jpg
1479425736710304576,640,480,right_camera,right/1479425736710304576.jpg
1479425736732205378,640,480,center_camera,center/1479425736732205378.jpg
1479425736755202186,640,480,left_camera,left/1479425736755202186.jpg
1479425736760283783,640,480,right_camera,right/1479425736760283783.jpg
1479425736782248217,640,480,center_camera,center/1479425736782248217.jpg
1479425736805160837,640,480,left_camera,left/1479425736805160837.jpg
1479425736810306934,640,480,right_camera,right/1479425736810306934.jpg
1479425736832263899,640,480,center_camera,center/1479425736832263899.jpg
1479425736855238217,640,480,left_camera,left/1479425736855238217.jpg
1479425736860316162,640,480,right_camera,right/1479425736860316162.jpg
1479425736882230171,640,480,center_camera,center/1479425736882230171.jpg
1479425736905273782,640,480,left_camera,left/1479425736905273782.jpg
1479425736910325727,640,480,right_camera,right/1479425736910325727.jpg
1479425736932334382,640,480,center_camera,center/1479425736932334382.jpg
1479425736955187978,640,480,left_camera,left/1479425736955187978.jpg
1479425736960304956,640,480,right_camera,right/1479425736960304956.jpg
1479425736982361325,640,480,center_camera,center/1479425736982361325.jpg
1479425737005203089,640,480,left_camera,left/1479425737005203089.jpg
1479425737010368425,640,480,right_camera,right/1479425737010368425.jpg
1479425737032291778,640,480,center_camera,center/1479425737032291778.jpg
1479425737055238572,640,480,left_camera,left/1479425737055238572.jpg
1479425737060359590,640,480,right_camera,right/1479425737060359590.jpg
1479425737082270520,640,480,center_camera,center/1479425737082270520.jpg
1479425737105160717,640,480,left_camera,left/1479425737105160717.jpg
1479425737110332450,640,480,right_camera,right/1479425737110332450.jpg
1479425737132363384,640,480,center_camera,center/1479425737132363384.jpg
1479425737155213826,640,480,left_camera,left/1479425737155213826.jpg
1479425737163046892,640,480,right_camera,right/1479425737163046892.jpg
1479425737182306056,640,480,center_camera,center/1479425737182306056.jpg
1479425737205253476,640,480,left_camera,left/1479425737205253476.jpg
1479425737210364420,640,480,right_camera,right/1479425737210364420.jpg
1479425737232324007,640,480,center_camera,center/1479425737232324007.jpg
1479425737255304717,640,480,left_camera,left/1479425737255304717.jpg
1479425737260387518,640,480,right_camera,right/1479425737260387518.jpg
1479425737282570431,640,480,center_camera,center/1479425737282570431.jpg
1479425737305238558,640,480,left_camera,left/1479425737305238558.jpg
1479425737310368392,640,480,right_camera,right/1479425737310368392.jpg
